rank	source	target	cluster_1	cluster_2	mean	pvalue	interaction_key
2792	NOTCH1	JAG1	Hypothalamus_1	Cortex_2	0.10780535175960396		NOTCH1|JAG1|Hypothalamus_1->Cortex_2
2793	NOTCH1	JAG1	Pyramidal_layer_dentate_gyrus	Hypothalamus_1	0.10762529776798249		NOTCH1|JAG1|Pyramidal_layer_dentate_gyrus->Hypothalamus_1
2794	NOTCH1	JAG1	Thalamus_2	Fiber_tract	0.10758596687346894		NOTCH1|JAG1|Thalamus_2->Fiber_tract
2795	DLK1	NOTCH1	Cortex_4	Hypothalamus_1	0.10727048805245595		DLK1|NOTCH1|Cortex_4->Hypothalamus_1
2796	SPP1	CD44	Pyramidal_layer	Thalamus_2	0.10720987672296663		SPP1|CD44|Pyramidal_layer->Thalamus_2
2797	NOTCH1	JAG1	Cortex_1	Hypothalamus_1	0.10696565912873005		NOTCH1|JAG1|Cortex_1->Hypothalamus_1
2798	SPP1	CD44	Hypothalamus_1	Cortex_3	0.10680305026823944		SPP1|CD44|Hypothalamus_1->Cortex_3
2799	NOTCH1	JAG1	Pyramidal_layer_dentate_gyrus	Cortex_1	0.10679926252719432		NOTCH1|JAG1|Pyramidal_layer_dentate_gyrus->Cortex_1
2800	WNT5A	FZD7	Cortex_5	Thalamus_2	0.10673264358300975		WNT5A|FZD7|Cortex_5->Thalamus_2
2801	FGF10	FGFR2	Thalamus_1	Cortex_4	0.10658155839290422		FGF10|FGFR2|Thalamus_1->Cortex_4
2802	WNT5A	FZD7	Cortex_5	Cortex_2	0.10652370765646584		WNT5A|FZD7|Cortex_5->Cortex_2
2803	NRG1	ERBB4	Striatum	Thalamus_1	0.10627733240168938		NRG1|ERBB4|Striatum->Thalamus_1
2804	NOTCH1	JAG1	Cortex_1	Cortex_1	0.10613962388794188		NOTCH1|JAG1|Cortex_1->Cortex_1
2805	DLK1	NOTCH1	Cortex_1	Thalamus_2	0.10595507735163498		DLK1|NOTCH1|Cortex_1->Thalamus_2
2806	WNT5A	FZD7	Hippocampus	Fiber_tract	0.10565135173513246		WNT5A|FZD7|Hippocampus->Fiber_tract
2807	NOTCH1	JAG1	Pyramidal_layer_dentate_gyrus	Cortex_2	0.10563558665321426		NOTCH1|JAG1|Pyramidal_layer_dentate_gyrus->Cortex_2
2808	FGF10	FGFR2	Cortex_1	Cortex_2	0.10542514964496363		FGF10|FGFR2|Cortex_1->Cortex_2
2809	WNT5A	FZD7	Striatum	Pyramidal_layer	0.10538083342374428		WNT5A|FZD7|Striatum->Pyramidal_layer
2810	NOTCH1	JAG1	Pyramidal_layer	Cortex_5	0.1051951990043074		NOTCH1|JAG1|Pyramidal_layer->Cortex_5
2811	DLK1	NOTCH1	Cortex_4	Pyramidal_layer_dentate_gyrus	0.10510072294606626		DLK1|NOTCH1|Cortex_4->Pyramidal_layer_dentate_gyrus
2812	FGF10	FGFR2	Cortex_2	Cortex_2	0.10504386814651787		FGF10|FGFR2|Cortex_2->Cortex_2
2813	NOTCH1	JAG1	Cortex_4	Striatum	0.10503181985941834		NOTCH1|JAG1|Cortex_4->Striatum
2814	WNT5A	FZD7	Cortex_5	Hypothalamus_2	0.1049799954789762		WNT5A|FZD7|Cortex_5->Hypothalamus_2
2815	NOTCH1	JAG1	Cortex_1	Cortex_2	0.10497594801396182		NOTCH1|JAG1|Cortex_1->Cortex_2
2816	WNT5A	FZD7	Hypothalamus_1	Thalamus_2	0.10489434183527452		WNT5A|FZD7|Hypothalamus_1->Thalamus_2
2817	WNT5A	FZD7	Hypothalamus_1	Cortex_2	0.1046854059087306		WNT5A|FZD7|Hypothalamus_1->Cortex_2
2818	DLK1	NOTCH1	Pyramidal_layer_dentate_gyrus	Thalamus_2	0.1046500034383772		DLK1|NOTCH1|Pyramidal_layer_dentate_gyrus->Thalamus_2
2819	KITL	KIT	Pyramidal_layer	Thalamus_2	0.10462272855719286		KITL|KIT|Pyramidal_layer->Thalamus_2
2820	NOTCH1	JAG1	Thalamus_2	Hippocampus	0.10452304878859436		NOTCH1|JAG1|Thalamus_2->Hippocampus
2821	DLK1	NOTCH1	Cortex_4	Cortex_1	0.10444108430681381		DLK1|NOTCH1|Cortex_4->Cortex_1
2822	NOTCH1	JAG1	Thalamus_2	Pyramidal_layer	0.1043841876865675		NOTCH1|JAG1|Thalamus_2->Pyramidal_layer
2823	SPP1	CD44	Pyramidal_layer_dentate_gyrus	Thalamus_2	0.10431778361089528		SPP1|CD44|Pyramidal_layer_dentate_gyrus->Thalamus_2
2824	WNT5A	FZD7	Cortex_1	Cortex_5	0.10397043164633601		WNT5A|FZD7|Cortex_1->Cortex_5
2825	SPP1	CD44	Hippocampus	Lateral_ventricle	0.10393552645523114		SPP1|CD44|Hippocampus->Lateral_ventricle
2826	DLK1	NOTCH1	Cortex_3	Cortex_4	0.10369587464273715		DLK1|NOTCH1|Cortex_3->Cortex_4
2827	WNT5A	FZD7	Hypothalamus_2	Thalamus_2	0.10368141774986789		WNT5A|FZD7|Hypothalamus_2->Thalamus_2
2828	WNT5A	FZD7	Cortex_4	Hypothalamus_1	0.10364859885978207		WNT5A|FZD7|Cortex_4->Hypothalamus_1
2829	WNT5A	FZD7	Hypothalamus_2	Cortex_2	0.10347248182332397		WNT5A|FZD7|Hypothalamus_2->Cortex_2
2830	DLK1	NOTCH1	Hippocampus	Thalamus_2	0.10344678436422737		DLK1|NOTCH1|Hippocampus->Thalamus_2
2831	WNT5A	FZD7	Pyramidal_layer_dentate_gyrus	Hypothalamus_1	0.10329469637228893		WNT5A|FZD7|Pyramidal_layer_dentate_gyrus->Hypothalamus_1
2832	FGF10	FGFR2	Hypothalamus_1	Cortex_2	0.10317740967122024		FGF10|FGFR2|Hypothalamus_1->Cortex_2
2833	WNT5A	FZD7	Hypothalamus_1	Hypothalamus_2	0.10314169373124096		WNT5A|FZD7|Hypothalamus_1->Hypothalamus_2
2834	DLK1	NOTCH1	Pyramidal_layer	Thalamus_2	0.10305901411699042		DLK1|NOTCH1|Pyramidal_layer->Thalamus_2
2835	DLK1	NOTCH1	Cortex_2	Pyramidal_layer	0.10270649433820717		DLK1|NOTCH1|Cortex_2->Pyramidal_layer
2836	SPP1	CD44	Fiber_tract	Lateral_ventricle	0.10266652816189928		SPP1|CD44|Fiber_tract->Lateral_ventricle
2837	SPP1	CD44	Striatum	Thalamus_1	0.10252586482665763		SPP1|CD44|Striatum->Thalamus_1
2838	NOTCH1	JAG1	Thalamus_2	Cortex_4	0.1023769904916152		NOTCH1|JAG1|Thalamus_2->Cortex_4
2839	WNT5A	FZD7	Striatum	Cortex_1	0.10231036034493357		WNT5A|FZD7|Striatum->Cortex_1
2840	SPP1	CD44	Hypothalamus_1	Cortex_5	0.10215917331670268		SPP1|CD44|Hypothalamus_1->Cortex_5
2841	WNT5A	FZD7	Hypothalamus_2	Hypothalamus_2	0.10192876964583433		WNT5A|FZD7|Hypothalamus_2->Hypothalamus_2
2842	WNT5A	FZD7	Cortex_5	Striatum	0.10159815954779723		WNT5A|FZD7|Cortex_5->Striatum
2843	WNT5A	FZD7	Thalamus_2	Cortex_5	0.10128390795168604		WNT5A|FZD7|Thalamus_2->Cortex_5
2844	NOTCH1	JAG1	Hypothalamus_1	Fiber_tract	0.10123637957984064		NOTCH1|JAG1|Hypothalamus_1->Fiber_tract
2845	DLK1	NOTCH1	Thalamus_1	Cortex_4	0.10084873981792652		DLK1|NOTCH1|Thalamus_1->Cortex_4
2846	NOTCH1	JAG1	Pyramidal_layer	Pyramidal_layer_dentate_gyrus	0.10077019895659108	0.8	NOTCH1|JAG1|Pyramidal_layer->Pyramidal_layer_dentate_gyrus
2847	NOTCH1	JAG1	Cortex_3	Striatum	0.10048859376333782		NOTCH1|JAG1|Cortex_3->Striatum
2848	DLK1	NOTCH1	Cortex_5	Cortex_4	0.09997379106460119		DLK1|NOTCH1|Cortex_5->Cortex_4
2849	WNT5A	FZD7	Hypothalamus_1	Striatum	0.099759857800062		WNT5A|FZD7|Hypothalamus_1->Striatum
2850	WNT5A	FZD7	Cortex_2	Cortex_5	0.09974185609441391		WNT5A|FZD7|Cortex_2->Cortex_5
2851	NRG1	ERBB4	Fiber_tract	Thalamus_1	0.09970181578608539		NRG1|ERBB4|Fiber_tract->Thalamus_1
2852	FGF10	FGFR2	Striatum	Cortex_2	0.09963271120562534		FGF10|FGFR2|Striatum->Cortex_2
2853	DLK1	NOTCH1	Cortex_1	Hypothalamus_1	0.09960549005800666		DLK1|NOTCH1|Cortex_1->Hypothalamus_1
2854	SPP1	CD44	Cortex_3	Lateral_ventricle	0.09949732514666822		SPP1|CD44|Cortex_3->Lateral_ventricle
2855	SPP1	CD44	Striatum	Fiber_tract	0.09934532768889487		SPP1|CD44|Striatum->Fiber_tract
2856	NOTCH1	JAG1	Cortex_4	Thalamus_1	0.099318283857302		NOTCH1|JAG1|Cortex_4->Thalamus_1
2857	DLK1	NOTCH1	Cortex_3	Cortex_3	0.09915264854665663		DLK1|NOTCH1|Cortex_3->Cortex_3
2858	NOTCH1	JAG1	Pyramidal_layer_dentate_gyrus	Fiber_tract	0.09906661447345094		NOTCH1|JAG1|Pyramidal_layer_dentate_gyrus->Fiber_tract
2859	NOTCH1	JAG1	Cortex_4	Hypothalamus_2	0.09900828170957815		NOTCH1|JAG1|Cortex_4->Hypothalamus_2
2860	WNT5A	FZD7	Cortex_4	Thalamus_2	0.09888547657595236		WNT5A|FZD7|Cortex_4->Thalamus_2
2861	FGF10	FGFR2	Fiber_tract	Cortex_4	0.09881301909707649		FGF10|FGFR2|Fiber_tract->Cortex_4
2862	WNT5A	FZD7	Cortex_4	Cortex_2	0.09867654064940844		WNT5A|FZD7|Cortex_4->Cortex_2
2863	WNT5A	FZD7	Hypothalamus_2	Striatum	0.09854693371465537		WNT5A|FZD7|Hypothalamus_2->Striatum
2864	WNT5A	FZD7	Pyramidal_layer_dentate_gyrus	Thalamus_2	0.09853157408845921		WNT5A|FZD7|Pyramidal_layer_dentate_gyrus->Thalamus_2
2865	SPP1	CD44	Hypothalamus_1	Cortex_1	0.09843557549868574		SPP1|CD44|Hypothalamus_1->Cortex_1
2866	NOTCH1	JAG1	Cortex_1	Fiber_tract	0.0984069758341985		NOTCH1|JAG1|Cortex_1->Fiber_tract
2867	WNT5A	FZD7	Pyramidal_layer_dentate_gyrus	Cortex_2	0.09832263816191529		WNT5A|FZD7|Pyramidal_layer_dentate_gyrus->Cortex_2
2868	DLK1	NOTCH1	Pyramidal_layer_dentate_gyrus	Hypothalamus_1	0.09830041614474888		DLK1|NOTCH1|Pyramidal_layer_dentate_gyrus->Hypothalamus_1
2869	SPP1	CD44	Striatum	Pyramidal_layer_dentate_gyrus	0.0982882290396815		SPP1|CD44|Striatum->Pyramidal_layer_dentate_gyrus
2870	NOTCH1	JAG1	Hypothalamus_1	Hippocampus	0.09817346149496604		NOTCH1|JAG1|Hypothalamus_1->Hippocampus
2871	NOTCH1	JAG1	Hypothalamus_1	Pyramidal_layer	0.09803460039293918		NOTCH1|JAG1|Hypothalamus_1->Pyramidal_layer
2872	WNT5A	FZD7	Cortex_5	Thalamus_1	0.09772666063414298		WNT5A|FZD7|Cortex_5->Thalamus_1
2873	NOTCH1	JAG1	Cortex_4	Hypothalamus_1	0.09759693684870653		NOTCH1|JAG1|Cortex_4->Hypothalamus_1
2874	DLK1	NOTCH1	Cortex_1	Pyramidal_layer_dentate_gyrus	0.09743572495161697		DLK1|NOTCH1|Cortex_1->Pyramidal_layer_dentate_gyrus
2875	SPP1	CD44	Hypothalamus_1	Hypothalamus_1	0.09735837084456132		SPP1|CD44|Hypothalamus_1->Hypothalamus_1
2876	WNT5A	FZD7	Cortex_4	Hypothalamus_2	0.0971328284719188		WNT5A|FZD7|Cortex_4->Hypothalamus_2
2877	DLK1	NOTCH1	Hippocampus	Hypothalamus_1	0.09709719707059905		DLK1|NOTCH1|Hippocampus->Hypothalamus_1
2878	NOTCH1	JAG1	Pyramidal_layer	Thalamus_2	0.09697950562639605		NOTCH1|JAG1|Pyramidal_layer->Thalamus_2
2879	WNT5A	FZD7	Pyramidal_layer_dentate_gyrus	Hypothalamus_2	0.09677892598442565		WNT5A|FZD7|Pyramidal_layer_dentate_gyrus->Hypothalamus_2
2880	DLK1	NOTCH1	Cortex_1	Cortex_1	0.09677608631236452		DLK1|NOTCH1|Cortex_1->Cortex_1
2881	NOTCH1	JAG1	Cortex_4	Cortex_1	0.09677090160791835		NOTCH1|JAG1|Cortex_4->Cortex_1
2882	DLK1	NOTCH1	Pyramidal_layer	Hypothalamus_1	0.0967094268233621		DLK1|NOTCH1|Pyramidal_layer->Hypothalamus_1
2883	WNT5A	FZD7	Hippocampus	Pyramidal_layer_dentate_gyrus	0.09662081119883262		WNT5A|FZD7|Hippocampus->Pyramidal_layer_dentate_gyrus
2884	DLK1	NOTCH1	Thalamus_1	Cortex_3	0.09630551372184601		DLK1|NOTCH1|Thalamus_1->Cortex_3
2885	WNT5A	FZD7	Fiber_tract	Fiber_tract	0.09619808170647748		WNT5A|FZD7|Fiber_tract->Fiber_tract
2886	NOTCH1	JAG1	Thalamus_2	Cortex_3	0.09618929083092657		NOTCH1|JAG1|Thalamus_2->Cortex_3
2887	FGF10	FGFR2	Lateral_ventricle	Cortex_2	0.09615530905037517		FGF10|FGFR2|Lateral_ventricle->Cortex_2
2888	SPP1	CD44	Striatum	Cortex_3	0.09613543364551562		SPP1|CD44|Striatum->Cortex_3
2889	DLK1	NOTCH1	Pyramidal_layer_dentate_gyrus	Pyramidal_layer_dentate_gyrus	0.09613065103835919	1.0	DLK1|NOTCH1|Pyramidal_layer_dentate_gyrus->Pyramidal_layer_dentate_gyrus
2890	NOTCH1	JAG1	Hypothalamus_1	Cortex_4	0.09602740319798687		NOTCH1|JAG1|Hypothalamus_1->Cortex_4
2891	WNT5A	FZD7	Thalamus_1	Fiber_tract	0.09602570746106492		WNT5A|FZD7|Thalamus_1->Fiber_tract
2892	NOTCH1	JAG1	Pyramidal_layer_dentate_gyrus	Hippocampus	0.09600369638857635		NOTCH1|JAG1|Pyramidal_layer_dentate_gyrus->Hippocampus
2893	WNT5A	FZD7	Hypothalamus_1	Thalamus_1	0.09588835888640773		WNT5A|FZD7|Hypothalamus_1->Thalamus_1
2894	NOTCH1	JAG1	Pyramidal_layer_dentate_gyrus	Pyramidal_layer	0.09586483528654949	0.93	NOTCH1|JAG1|Pyramidal_layer_dentate_gyrus->Pyramidal_layer
2895	WNT5A	FZD7	Cortex_5	Hippocampus	0.09571627128331536		WNT5A|FZD7|Cortex_5->Hippocampus
2896	NOTCH1	JAG1	Cortex_4	Cortex_2	0.0956072257339383		NOTCH1|JAG1|Cortex_4->Cortex_2
2897	DLK1	NOTCH1	Pyramidal_layer_dentate_gyrus	Cortex_1	0.09547101239910674		DLK1|NOTCH1|Pyramidal_layer_dentate_gyrus->Cortex_1
2898	DLK1	NOTCH1	Cortex_5	Cortex_3	0.09543056496852068		DLK1|NOTCH1|Cortex_5->Cortex_3
2899	NOTCH1	JAG1	Cortex_1	Hippocampus	0.0953440577493239		NOTCH1|JAG1|Cortex_1->Hippocampus
2900	SPP1	CD44	Hypothalamus_1	Hippocampus	0.09526314721355629		SPP1|CD44|Hypothalamus_1->Hippocampus
2901	NOTCH1	JAG1	Cortex_1	Pyramidal_layer	0.09520519664729704		NOTCH1|JAG1|Cortex_1->Pyramidal_layer
2902	DLK1	NOTCH1	Cortex_4	Cortex_4	0.09507236202679029		DLK1|NOTCH1|Cortex_4->Cortex_4
2903	DLK1	NOTCH1	Hippocampus	Pyramidal_layer_dentate_gyrus	0.09492743196420936		DLK1|NOTCH1|Hippocampus->Pyramidal_layer_dentate_gyrus
2904	SPP1	CD44	Cortex_4	Lateral_ventricle	0.09491586485460106		SPP1|CD44|Cortex_4->Lateral_ventricle
2905	NOTCH1	JAG1	Cortex_3	Thalamus_1	0.09477505776122148		NOTCH1|JAG1|Cortex_3->Thalamus_1
2906	WNT5A	FZD7	Hypothalamus_2	Thalamus_1	0.0946754348010011		WNT5A|FZD7|Hypothalamus_2->Thalamus_1
2907	DLK1	NOTCH1	Pyramidal_layer	Pyramidal_layer_dentate_gyrus	0.09453966171697241	1.0	DLK1|NOTCH1|Pyramidal_layer->Pyramidal_layer_dentate_gyrus
2908	NOTCH1	JAG1	Cortex_3	Hypothalamus_2	0.09446505561349763		NOTCH1|JAG1|Cortex_3->Hypothalamus_2
2909	FGF10	FGFR2	Cortex_5	Cortex_2	0.09439497179531336		FGF10|FGFR2|Cortex_5->Cortex_2
2910	SPP1	CD44	Cortex_2	Thalamus_1	0.09431681236195569		SPP1|CD44|Cortex_2->Thalamus_1
2911	DLK1	NOTCH1	Hippocampus	Cortex_1	0.09426779332495691		DLK1|NOTCH1|Hippocampus->Cortex_1
2912	WNT5A	FZD7	Cortex_5	Cortex_4	0.0940882319182659		WNT5A|FZD7|Cortex_5->Cortex_4
2913	DLK1	NOTCH1	Pyramidal_layer	Cortex_1	0.09388002307771996		DLK1|NOTCH1|Pyramidal_layer->Cortex_1
2914	WNT5A	FZD7	Hypothalamus_1	Hippocampus	0.09387796953558013		WNT5A|FZD7|Hypothalamus_1->Hippocampus
2915	NOTCH1	JAG1	Pyramidal_layer_dentate_gyrus	Cortex_4	0.09385763809159718		NOTCH1|JAG1|Pyramidal_layer_dentate_gyrus->Cortex_4
2916	WNT5A	FZD7	Cortex_4	Striatum	0.09375099254073983		WNT5A|FZD7|Cortex_4->Striatum
2917	WNT5A	FZD7	Pyramidal_layer_dentate_gyrus	Striatum	0.09339709005324669		WNT5A|FZD7|Pyramidal_layer_dentate_gyrus->Striatum
2918	NOTCH1	JAG1	Cortex_1	Cortex_4	0.09319799945234473		NOTCH1|JAG1|Cortex_1->Cortex_4
2919	WNT5A	FZD7	Cortex_3	Cortex_5	0.09306575280842264		WNT5A|FZD7|Cortex_3->Cortex_5
2920	NOTCH1	JAG1	Cortex_3	Hypothalamus_1	0.09305371075262601		NOTCH1|JAG1|Cortex_3->Hypothalamus_1
2921	NRG1	ERBB4	Hippocampus	Thalamus_1	0.0928335396525306		NRG1|ERBB4|Hippocampus->Thalamus_1
2922	WNT5A	FZD7	Hypothalamus_2	Hippocampus	0.0926650454501735		WNT5A|FZD7|Hypothalamus_2->Hippocampus
2923	WNT5A	FZD7	Hypothalamus_1	Cortex_4	0.09224993017053067		WNT5A|FZD7|Hypothalamus_1->Cortex_4
2924	NOTCH1	JAG1	Cortex_3	Cortex_1	0.09222767551183783		NOTCH1|JAG1|Cortex_3->Cortex_1
2925	SPP1	CD44	Hypothalamus_1	Hypothalamus_2	0.09205742751799217		SPP1|CD44|Hypothalamus_1->Hypothalamus_2
2926	WNT5A	FZD7	Cortex_5	Cortex_3	0.09185170697365257		WNT5A|FZD7|Cortex_5->Cortex_3
2927	WNT5A	FZD7	Cortex_1	Fiber_tract	0.09151198359576154		WNT5A|FZD7|Cortex_1->Fiber_tract
2928	SPP1	CD44	Striatum	Cortex_5	0.09149155669397886		SPP1|CD44|Striatum->Cortex_5
2929	FGF10	FGFR2	Hypothalamus_2	Cortex_2	0.09113749589903233		FGF10|FGFR2|Hypothalamus_2->Cortex_2
2930	SPP1	CD44	Cortex_2	Fiber_tract	0.09113627522419292		SPP1|CD44|Cortex_2->Fiber_tract
2931	NOTCH1	JAG1	Cortex_3	Cortex_2	0.09106399963785779		NOTCH1|JAG1|Cortex_3->Cortex_2
2932	WNT5A	FZD7	Hypothalamus_2	Cortex_4	0.09103700608512404		WNT5A|FZD7|Hypothalamus_2->Cortex_4
2933	SPP1	CD44	Cortex_1	Thalamus_1	0.09059700785163255		SPP1|CD44|Cortex_1->Thalamus_1
2934	DLK1	NOTCH1	Cortex_4	Cortex_3	0.09052913593070977		DLK1|NOTCH1|Cortex_4->Cortex_3
2935	SPP1	CD44	Thalamus_1	Thalamus_1	0.09022480763238053		SPP1|CD44|Thalamus_1->Thalamus_1
2936	SPP1	CD44	Cortex_2	Pyramidal_layer_dentate_gyrus	0.09007917657497955		SPP1|CD44|Cortex_2->Pyramidal_layer_dentate_gyrus
2937	WNT5A	FZD7	Hypothalamus_1	Cortex_3	0.09001340522591733		WNT5A|FZD7|Hypothalamus_1->Cortex_3
2938	WNT5A	FZD7	Cortex_4	Thalamus_1	0.08987949362708558		WNT5A|FZD7|Cortex_4->Thalamus_1
2939	NOTCH1	JAG1	Hypothalamus_1	Cortex_3	0.08983970353729825		NOTCH1|JAG1|Hypothalamus_1->Cortex_3
2940	WNT5A	FZD7	Pyramidal_layer_dentate_gyrus	Thalamus_1	0.08952559113959244		WNT5A|FZD7|Pyramidal_layer_dentate_gyrus->Thalamus_1
2941	NOTCH1	JAG1	Cortex_4	Fiber_tract	0.08903825355417497		NOTCH1|JAG1|Cortex_4->Fiber_tract
2942	WNT5A	FZD7	Hippocampus	Hypothalamus_1	0.08888071401100231		WNT5A|FZD7|Hippocampus->Hypothalamus_1
2943	NOTCH1	JAG1	Pyramidal_layer	Striatum	0.08884536044326038		NOTCH1|JAG1|Pyramidal_layer->Striatum
2944	WNT5A	FZD7	Thalamus_2	Fiber_tract	0.08882545990111157		WNT5A|FZD7|Thalamus_2->Fiber_tract
2945	WNT5A	FZD7	Cortex_5	Pyramidal_layer	0.08882074260615959		WNT5A|FZD7|Cortex_5->Pyramidal_layer
2946	WNT5A	FZD7	Hypothalamus_2	Cortex_3	0.0888004811405107		WNT5A|FZD7|Hypothalamus_2->Cortex_3
2947	FGF10	FGFR2	Thalamus_2	Cortex_2	0.08805978680108027		FGF10|FGFR2|Thalamus_2->Cortex_2
2948	SPP1	CD44	Cortex_2	Cortex_3	0.08792638118081367		SPP1|CD44|Cortex_2->Cortex_3
2949	WNT5A	FZD7	Cortex_4	Hippocampus	0.08786910427625796		WNT5A|FZD7|Cortex_4->Hippocampus
2950	SPP1	CD44	Striatum	Cortex_1	0.08776795887596192		SPP1|CD44|Striatum->Cortex_1
2951	NOTCH1	JAG1	Pyramidal_layer_dentate_gyrus	Cortex_3	0.08766993843090856		NOTCH1|JAG1|Pyramidal_layer_dentate_gyrus->Cortex_3
2952	WNT5A	FZD7	Pyramidal_layer_dentate_gyrus	Hippocampus	0.08751520178876482		WNT5A|FZD7|Pyramidal_layer_dentate_gyrus->Hippocampus
2953	DLK1	NOTCH1	Cortex_3	Pyramidal_layer	0.08750941522657918		DLK1|NOTCH1|Cortex_3->Pyramidal_layer
2954	SPP1	CD44	Cortex_1	Fiber_tract	0.08741647071386979		SPP1|CD44|Cortex_1->Fiber_tract
2955	DLK1	NOTCH1	Cortex_1	Cortex_4	0.087407364032341		DLK1|NOTCH1|Cortex_1->Cortex_4
2956	WNT5A	FZD7	Cortex_2	Fiber_tract	0.08728340804383945		WNT5A|FZD7|Cortex_2->Fiber_tract
2957	WNT5A	FZD7	Fiber_tract	Pyramidal_layer_dentate_gyrus	0.08716754117017764		WNT5A|FZD7|Fiber_tract->Pyramidal_layer_dentate_gyrus
2958	SPP1	CD44	Thalamus_1	Fiber_tract	0.08704427049461776		SPP1|CD44|Thalamus_1->Fiber_tract
2959	NOTCH1	JAG1	Cortex_1	Cortex_3	0.08701029979165611		NOTCH1|JAG1|Cortex_1->Cortex_3
2960	WNT5A	FZD7	Thalamus_1	Pyramidal_layer_dentate_gyrus	0.0869951669247651		WNT5A|FZD7|Thalamus_1->Pyramidal_layer_dentate_gyrus
2961	WNT5A	FZD7	Hypothalamus_1	Pyramidal_layer	0.08698244085842435		WNT5A|FZD7|Hypothalamus_1->Pyramidal_layer
2962	SPP1	CD44	Striatum	Hypothalamus_1	0.0866907542218375		SPP1|CD44|Striatum->Hypothalamus_1
2963	FGF10	FGFR2	Thalamus_1	Cortex_2	0.08661542609501716		FGF10|FGFR2|Thalamus_1->Cortex_2
2964	SPP1	CD44	Cortex_1	Pyramidal_layer_dentate_gyrus	0.08635937206465644		SPP1|CD44|Cortex_1->Pyramidal_layer_dentate_gyrus
2965	WNT5A	FZD7	Cortex_4	Cortex_4	0.0862410649112085		WNT5A|FZD7|Cortex_4->Cortex_4
2966	SPP1	CD44	Thalamus_2	Thalamus_1	0.08622382856973257		SPP1|CD44|Thalamus_2->Thalamus_1
2967	DLK1	NOTCH1	Pyramidal_layer_dentate_gyrus	Cortex_4	0.08610229011908323		DLK1|NOTCH1|Pyramidal_layer_dentate_gyrus->Cortex_4
2968	SPP1	CD44	Thalamus_1	Pyramidal_layer_dentate_gyrus	0.08598717184540439		SPP1|CD44|Thalamus_1->Pyramidal_layer_dentate_gyrus
2969	NOTCH1	JAG1	Cortex_4	Hippocampus	0.08597533546930039		NOTCH1|JAG1|Cortex_4->Hippocampus
2970	WNT5A	FZD7	Pyramidal_layer_dentate_gyrus	Cortex_4	0.08588716242371536		WNT5A|FZD7|Pyramidal_layer_dentate_gyrus->Cortex_4
2971	NRG1	ERBB4	Pyramidal_layer_dentate_gyrus	Thalamus_1	0.08587788487118135		NRG1|ERBB4|Pyramidal_layer_dentate_gyrus->Thalamus_1
2972	NOTCH1	JAG1	Cortex_4	Pyramidal_layer	0.08583647436727353		NOTCH1|JAG1|Cortex_4->Pyramidal_layer
2973	WNT5A	FZD7	Hypothalamus_2	Pyramidal_layer	0.08576951677301772		WNT5A|FZD7|Hypothalamus_2->Pyramidal_layer
2974	WNT5A	FZD7	Cortex_5	Cortex_1	0.08575026952734888		WNT5A|FZD7|Cortex_5->Cortex_1
2975	DLK1	NOTCH1	Hippocampus	Cortex_4	0.0848990710449334		DLK1|NOTCH1|Hippocampus->Cortex_4
2976	DLK1	NOTCH1	Thalamus_1	Pyramidal_layer	0.08466228040176856		DLK1|NOTCH1|Thalamus_1->Pyramidal_layer
2977	SPP1	CD44	Striatum	Hippocampus	0.08459553059083247		SPP1|CD44|Striatum->Hippocampus
2978	DLK1	NOTCH1	Pyramidal_layer	Cortex_4	0.08451130079769645		DLK1|NOTCH1|Pyramidal_layer->Cortex_4
2979	NOTCH1	JAG1	Cortex_3	Fiber_tract	0.08449502745809445		NOTCH1|JAG1|Cortex_3->Fiber_tract
2980	SPP1	CD44	Cortex_1	Cortex_3	0.08420657667049056		SPP1|CD44|Cortex_1->Cortex_3
2981	WNT5A	FZD7	Hippocampus	Thalamus_2	0.0841175917271726		WNT5A|FZD7|Hippocampus->Thalamus_2
2982	WNT5A	FZD7	Cortex_4	Cortex_3	0.08400453996659517		WNT5A|FZD7|Cortex_4->Cortex_3
2983	WNT5A	FZD7	Hypothalamus_1	Cortex_1	0.08391196777961364		WNT5A|FZD7|Hypothalamus_1->Cortex_1
2984	WNT5A	FZD7	Hippocampus	Cortex_2	0.08390865580062867		WNT5A|FZD7|Hippocampus->Cortex_2
2985	SPP1	CD44	Thalamus_1	Cortex_3	0.08383437645123851		SPP1|CD44|Thalamus_1->Cortex_3
2986	NOTCH1	JAG1	Cortex_4	Cortex_4	0.08382927717232122		NOTCH1|JAG1|Cortex_4->Cortex_4
2987	DLK1	NOTCH1	Cortex_5	Pyramidal_layer	0.08378733164844324		DLK1|NOTCH1|Cortex_5->Pyramidal_layer
2988	WNT5A	FZD7	Pyramidal_layer_dentate_gyrus	Cortex_3	0.08365063747910202		WNT5A|FZD7|Pyramidal_layer_dentate_gyrus->Cortex_3
2989	SPP1	CD44	Cortex_2	Cortex_5	0.08328250422927691		SPP1|CD44|Cortex_2->Cortex_5
2990	NOTCH1	JAG1	Pyramidal_layer	Thalamus_1	0.08313182444114403		NOTCH1|JAG1|Pyramidal_layer->Thalamus_1
2991	SPP1	CD44	Thalamus_2	Fiber_tract	0.08304329143196981		SPP1|CD44|Thalamus_2->Fiber_tract
2992	DLK1	NOTCH1	Cortex_1	Cortex_3	0.08286413793626049		DLK1|NOTCH1|Cortex_1->Cortex_3
